name,product url,price,sku,imgUrl,company
StudioProDualEffectWet/DryEyeshadowPalette:Titanium,http://www.bhcosmetics.com/eyes/studio-pro-dual-effect-wet-dry-eyeshadow-palette-titanium,$7.14,studio_pro_dual_effect_wet/dry_eyeshadow_palette:_titanium,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/t/studioproplatte_open_960x960_1.jpg,bhcosmetics
WildatHeartBakedEyeshadowPalette,http://www.bhcosmetics.com/eyes/wild-at-heart-baked-eyeshadow-palette,$7.79,wild_at_heart_baked_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/y/eyes_wildatheart_openside_960x960.jpg,bhcosmetics
StudioProDualEffectWet/DryEyeshadowPalette:Universal,http://www.bhcosmetics.com/eyes/studio-pro-dual-effect-wet-dry-eyeshadow-palette,$7.14,studio_pro_dual_effect_wet/dry_eyeshadow_palette:_universal,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/t/studio_pro_dual_effect_eyeshadow_palette__open_flat.jpg,bhcosmetics
WildChildBakedEyeshadowPalette,http://www.bhcosmetics.com/eyes/wild-child-baked-eyeshadow-palette,$7.79,wild_child_baked_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/y/eyes_wildchild_openside_960x960.jpg,bhcosmetics
"BronzeParadise-Eyeshadow,Bronzer&amp;HighlighterPalette",http://www.bhcosmetics.com/eyes/bronze-paradise-eyeshadow-bronzer-highlighter-palette,$7.79,"bronze_paradise_-_eyeshadow,_bronzer_&amp;_highlighter_palette",http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/b/r/bronze_paradise_open_full.jpg,bhcosmetics
NudeRoseNightFall-12ColorEyeshadowPalette,http://www.bhcosmetics.com/eyes/nude-rose-night-fall-12-color-eyeshadow-palette,$7.79,nude_rose_night_fall_-_12_color_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/u/nude_rose_night_fall_open_flat_1.jpg,bhcosmetics
BHLiquidEyeliner-Black,http://www.bhcosmetics.com/eyes/bh-liquid-eyeliner-black,$3.24,bh_liquid_eyeliner_-_black,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/y/eyes_bhliquidliner_black_open_960x960.jpg,bhcosmetics
ClubTropicana-28ColorFoilEyeshadowPalette,http://www.bhcosmetics.com/eyes/club-tropicana,$9.00,club_tropicana_-_28_color_foil_eyeshadow_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/l/club_tropicana_palette_open_flat.jpg,bhcosmetics
TakeMeBackToBrazil-35ColorPressedPigmentPalette,http://www.bhcosmetics.com/eyes/take-me-back-to-brazil-35-color-pressed-pigment-palette,$11.04,take_me_back_to_brazil_-_35_color_pressed_pigment_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/a/take_me_back_to_brazil_hero_open_03_29_17-4.jpg,bhcosmetics
CarliBybelDeluxeEdition-21ColorEyeshadow&amp;HighlighterPalette,http://www.bhcosmetics.com/eyes/carli-bybel-deluxe-edition-21-color-eyeshadow-highlighter-palette,$16.87,carli_bybel_deluxe_edition_-_21_color_eyeshadow_&amp;_highlighter_palette,http://www.bhcosmetics.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carli_bybel_deluxe_palette_open.jpg,bhcosmetics
